order_id,user_id,order_date,order_status,total_amount
O00009007,U005565,2025-09-24 12:36:28.592971,Cancelled,382.39
O00009006,U003113,2025-04-09 01:15:53.939679,Cancelled,1706.17
O00009005,U006548,2025-03-04 17:16:54.114693,Processing,489.95
O00009004,U008611,2024-12-25 09:24:24.549025,Processing,738.84
O00009003,U007079,2024-02-24 01:12:16.049385,Completed,450.69
O00009002,U001275,2024-09-27 12:26:35.752772,Cancelled,218.95
O00009001,U003669,2024-11-02 03:32:25.561680,Shipped,261.1
O00009016,U001955,2025-05-30 05:24:33.321566,Returned,2169.52
O00009017,U003729,2024-04-25 08:41:09.284191,Returned,
O00009018,U004988,2025-07-19 16:42:40.212334,Processing,410.87
O00009028,U007452,2025-07-09 22:01:27.479551,Processing,116.26
O00009035,U004695,2024-11-08 00:12:08.325318,Completed,2807.98
O00009034,U006904,2025-01-31 23:48:53.416246,Processing,20.93
O00009033,U004717,2024-08-31 13:52:57.798784,Completed,2028.22
O00009032,U000379,2025-11-04 13:55:59.635670,Completed,884.25
O00009031,U000684,2025-08-30 10:18:54.393302,Shipped,3.96
O00009029,U008023,2024-01-09 08:57:37.738094,Completed,84.79
O00009027,U008261,2024-08-19 11:40:30.957571,Returned,245.16
O00009019,U001053,2025-08-26 05:25:14.139174,Shipped,159.2
O00009026,U003585,2024-01-23 16:15:18.967927,Cancelled,219.55
O00009024,U005861,2025-03-09 02:41:48.564961,Completed,290.49
O00009023,U009233,2025-09-05 16:34:38.590464,Returned,297.5
O00009022,U006391,2024-10-06 09:07:45.259485,Cancelled,51.33
O00009021,U004992,2024-06-24 13:17:20.620790,Completed,138.44
O00009020,U006627,2024-06-02 17:47:21.287956,Shipped,106.2
O00009000,U001681,2024-11-01 23:48:09.912437,Cancelled,220.13
O00008998,U003401,2025-04-03 00:31:28.483354,Returned,97.42
O00008963,U001520,2025-06-21 03:42:04.636169,Returned,94.7
O00008997,U000263,2024-05-23 16:27:06.132140,Completed,113.2
O00008978,U003710,2025-03-04 18:41:58.037086,Shipped,2620.85
O00008977,U002773,2025-08-26 11:03:50.484860,Completed,1337.73
O00008976,U005499,2025-11-03 21:00:36.886662,Cancelled,65.24
O00008975,U008303,2024-01-10 03:49:45.436296,Processing,134.95
O00008974,U004134,2024-11-09 02:00:28.634058,Returned,1050.94
O00008973,U007664,2025-06-04 00:21:37.818965,Shipped,96.12
O00008972,U001030,2024-11-02 09:13:17.870366,Completed,251.36
O00008971,U001804,2025-07-31 06:12:02.300597,Completed,154.28
O00008970,U001085,2025-03-13 22:41:44.743965,Completed,193.94
O00008969,U002991,2025-07-27 11:27:18.427813,Shipped,370.69
O00008968,U005784,2025-04-30 17:55:54.790444,Cancelled,82.05
O00008967,U000606,2024-05-30 10:50:54.394741,Completed,1211.07
O00008966,U000546,2024-04-02 04:30:29.378180,Cancelled,3943.12
O00008965,U001063,2025-03-25 13:15:35.371641,Shipped,1011.64
O00008964,U002133,2025-10-19 09:47:34.931820,Shipped,391.52
O00008979,U009860,2025-05-11 07:48:20.586828,Returned,790.24
O00008980,U008222,2025-02-24 11:51:35.748116,Shipped,1801.19
O00008981,U005600,2024-04-15 00:10:17.525730,Completed,1577.57
O00008990,U009425,2024-12-07 15:00:39.688375,Cancelled,182.28
O00008996,U000215,2025-03-27 14:04:11.289876,Completed,70.68
O00008995,U009708,2025-01-17 07:50:13.309229,Completed,1523.84
O00008994,U009361,2024-12-14 21:33:40.036288,Completed,279.63
O00008993,U005138,2025-02-28 21:41:06.160841,Shipped,379.58
O00008992,U003779,2025-05-08 11:33:35.809049,Processing,658.35
O00008991,U005997,2024-10-10 23:56:48.428810,Cancelled,112.2
O00008989,U009988,2025-09-04 07:02:21.511312,Shipped,165.03
O00008982,U004638,2025-01-24 05:04:01.803027,Shipped,30.59
O00008988,U002437,2024-10-23 15:05:11.434717,Cancelled,1222.88
O00008987,U008344,2024-02-28 23:07:27.724672,Shipped,127.26
O00008986,U006115,2025-08-03 18:46:51.932590,Completed,334.11
O00008985,U006326,2025-06-24 23:25:37.655914,Cancelled,451.45
O00008984,U002485,2025-02-24 07:37:37.402736,Completed,76.59
O00008983,U001662,2024-05-19 02:40:25.604404,Cancelled,600.89
O00008884,U001778,2024-05-18 03:52:05.315105,Processing,2181.74
O00008882,U007938,2025-04-15 18:38:00.193881,Processing,424.57
O00008719,U002183,2025-03-29 05:28:23.197037,Returned,813.44
O00008762,U000384,2024-08-25 13:06:39.887427,Completed,147.97
O00008782,U003718,2024-11-24 02:01:57.011709,Processing,1846.1
O00008781,U004487,2025-09-01 13:59:58.024299,Returned,33.99
O00008779,U002961,2025-03-18 19:37:11.550735,Shipped,135.38
O00008777,U003723,2025-11-09 11:02:11.443203,Completed,3895.5
O00008776,U001645,2024-06-14 03:21:49.066629,Processing,95.13
O00008775,U008345,2024-06-25 13:21:30.081203,Completed,94.58
O00008774,U008326,2024-10-11 06:15:41.397961,Returned,28.92
O00008773,U003689,2025-02-07 11:09:48.716910,Processing,393.3
O00008772,U003480,2025-09-05 07:48:36.081198,Returned,1745.71
O00008771,U009113,2025-09-30 23:12:20.803115,Cancelled,2165.86
O00008770,U006744,2024-04-02 15:27:23.535828,Processing,3097.79
O00008769,U005704,2025-04-06 13:24:46.140532,Shipped,168.0
O00008768,U007274,2024-12-06 07:05:32.262836,Cancelled,237.46
O00008767,U003583,2024-11-02 16:33:15.345358,Cancelled,1437.06
O00008764,U002260,2025-01-12 03:32:17.595424,Cancelled,259.72
O00008783,U009193,2025-07-02 07:30:47.796844,Processing,1393.78
O00008784,U001021,2024-07-26 14:54:36.213904,Completed,13.85
O00008785,U000567,2025-08-15 00:03:54.343006,Completed,982.58
O00008794,U005262,2025-02-08 02:09:19.426609,Completed,1457.42
O00008801,U004771,2025-08-02 00:59:08.706094,Returned,1574.61
O00008800,U009336,2024-06-10 12:37:19.599721,Completed,323.25
O00008799,U001854,2025-03-15 08:13:29.769885,Processing,689.59
O00008798,U007799,2024-07-11 00:12:24.685468,Shipped,15.22
O00008797,U007013,2025-05-19 09:38:10.762864,Processing,260.02
O00008795,U005575,2025-09-12 09:43:27.896924,Processing,30.76
O00008793,U001193,2025-08-24 01:18:30.668836,Completed,986.21
O00008786,U003737,2024-05-11 22:08:16.379807,Cancelled,1394.14
O00008792,U003718,2025-07-04 05:09:24.834029,Cancelled,2347.58
O00008791,U001172,2024-07-05 01:21:02.964766,Completed,72.73
O00008790,U004001,2025-02-09 21:14:49.465753,Returned,292.44
O00008789,U005899,2024-09-17 06:23:56.584282,Shipped,130.45
O00008788,U000886,2024-01-26 17:01:40.995476,Returned,2266.99
O00008787,U007669,2025-02-21 10:57:46.050009,Processing,105.9
O00008763,U002646,2024-01-10 11:23:11.077508,Cancelled,261.69
O00008761,U009459,2024-01-04 06:58:51.101984,Processing,38.28
O00008803,U004390,2024-03-11 17:25:51.482739,Returned,2926.52
O00008760,U000807,2024-09-22 23:53:05.371798,Returned,375.69
O00008737,U006364,2025-05-16 17:44:23.243018,Completed,562.64
O00008736,U004616,2024-05-20 13:57:57.912328,Completed,377.51
O00008735,U003319,2024-06-09 06:22:24.293676,Returned,148.83
O00008733,U005687,2024-11-25 08:47:08.372557,Processing,2573.05
O00008732,U005644,2024-04-06 08:56:39.383664,Returned,364.81
O00008731,U004949,2025-03-15 01:04:28.533840,Cancelled,628.17
O00008730,U004161,2024-02-11 10:55:02.395938,Shipped,2861.48
O00008729,U008747,2025-01-06 08:12:01.134881,Completed,23.71
O00008727,U002061,2024-07-25 12:29:35.161384,Processing,517.16
O00008726,U009661,2025-09-29 11:15:29.274480,Shipped,154.92
O00008725,U004195,2025-10-09 11:29:22.532564,Cancelled,631.38
O00008724,U008624,2025-03-13 11:49:40.448993,Shipped,82.4
O00008723,U000172,2025-08-28 22:23:51.885872,Completed,68.37
O00008722,U004226,2025-07-04 05:18:42.432282,Processing,630.83
O00008721,U008365,2025-10-08 03:32:17.743841,Completed,90.86
O00008739,U005359,2025-08-06 21:33:16.017821,Processing,112.03
O00008740,U001881,2025-02-28 04:26:22.342138,Completed,110.71
O00008742,U009934,2025-10-29 22:47:52.061751,Shipped,503.92
O00008752,U006268,2024-05-14 15:01:02.706929,Completed,1000.62
O00008759,U004963,2024-12-03 15:14:46.931977,Cancelled,1885.35
O00008758,U002834,2025-08-11 20:43:17.186546,Cancelled,925.97
O00008757,U002410,2024-12-07 13:14:48.971886,Completed,121.55
O00008756,U004833,2025-11-12 17:44:44.173888,Processing,1149.62
O00008754,U007551,2024-12-13 00:02:10.233746,Completed,168.54
O00008753,U000119,2025-06-02 18:58:08.903250,Shipped,538.42
O00008751,U000735,2025-04-16 08:18:09.130934,Cancelled,86.85
O00008743,U002227,2024-02-24 09:27:04.438827,Processing,148.77
O00008750,U002730,2024-12-28 12:34:15.072620,Cancelled,461.47
O00008749,U001205,2024-12-16 06:28:13.730207,Processing,219.58
O00008747,U007959,2025-02-08 01:29:00.826990,Shipped,133.71
O00008746,U000352,2024-10-10 05:44:07.898194,Completed,249.79
O00008745,U000416,2024-04-28 07:58:12.788166,Processing,109.18
O00008744,U007601,2025-11-13 13:44:24.702677,Shipped,1081.09
O00008802,U006938,2025-11-11 15:50:21.732882,Shipped,29.1
O00008804,U000968,2024-01-07 21:02:43.369535,Processing,2698.71
O00008881,U007975,2025-03-22 16:23:16.976708,Processing,835.66
O00008842,U004434,2024-01-30 19:22:50.579285,Returned,521.0
O00008860,U002620,2024-03-08 11:50:52.788814,Returned,92.24
O00008859,U001103,2024-03-23 06:52:03.373592,Returned,532.92
O00008858,U002578,2025-09-19 02:20:28.986091,Completed,402.31
O00008857,U008555,2024-06-25 12:49:26.790756,Returned,66.22
O00008856,U005844,2024-04-23 20:32:19.458588,Cancelled,450.64
O00008854,U004147,2024-12-14 15:12:44.812950,Completed,64.46
O00008853,U000565,2024-05-21 07:33:11.467001,Cancelled,54.41
O00008852,U004881,2024-12-30 20:47:11.540847,Processing,144.71
O00008851,U003949,2024-05-27 16:14:06.042969,Shipped,22.53
O00008850,U002769,2024-04-18 00:11:38.091362,Completed,2000.14
O00008849,U007117,2024-11-20 19:23:25.486180,Cancelled,1977.67
O00008848,U009970,2024-09-22 21:51:53.285773,Shipped,429.77
O00008847,U007379,2024-05-30 09:05:04.610263,Shipped,90.37
O00008846,U007126,2025-06-24 03:09:53.931165,Cancelled,182.11
O00008844,U000517,2024-08-31 08:03:25.039711,Cancelled,103.6
O00008861,U003120,2025-11-10 00:34:54.185846,Cancelled,6.69
O00008863,U006873,2024-03-15 12:39:06.911944,Shipped,355.16
O00008864,U005511,2024-07-20 07:33:56.295973,Shipped,68.39
O00008873,U008527,2025-04-25 08:40:20.572600,Cancelled,364.29
O00008880,U008119,2025-08-03 19:42:02.535203,Processing,21.18
O00008879,U002154,2025-10-11 12:56:27.693484,Cancelled,57.18
O00008878,U003136,2024-09-10 19:52:41.860807,Processing,411.51
O00008877,U000442,2025-02-15 12:47:21.561932,Shipped,683.31
O00008876,U005716,2024-12-03 06:45:26.381231,Shipped,113.58
O00008874,U001343,2024-01-28 16:13:48.941982,Shipped,435.87
O00008872,U001093,2024-08-05 21:30:33.961319,Shipped,370.3
O00008865,U004819,2025-09-14 16:24:19.070489,Processing,49.62
O00008871,U006630,2025-05-09 16:44:23.521345,Cancelled,25.95
O00008870,U004014,2024-05-11 10:09:34.484730,Processing,27.19
O00008869,U002321,2024-08-27 07:59:17.339774,Returned,866.62
O00008868,U004719,2025-01-31 17:02:19.776910,Returned,70.39
O00008867,U004934,2025-09-13 20:14:53.459592,Cancelled,56.77
O00008866,U009968,2024-05-22 05:58:08.395483,Processing,226.24
O00008843,U007417,2024-10-26 05:08:11.137580,Completed,121.89
O00008841,U009470,2025-01-05 16:39:27.876725,Processing,3573.83
O00008805,U009089,2024-02-18 18:21:42.976937,Returned,871.03
O00008840,U000398,2024-01-31 18:12:49.873198,Returned,681.49
O00008820,U004447,2024-06-13 11:02:19.337656,Returned,82.98
O00008819,U009737,2024-07-09 16:01:00.558738,Processing,74.08
O00008818,U000618,2025-10-31 05:21:16.845908,Shipped,17.5
O00008817,U008925,2024-12-07 15:18:53.340573,Shipped,694.32
O00008816,U004351,2024-06-12 23:51:24.542290,Shipped,475.65
O00008815,U005023,2024-09-20 18:32:13.090578,Processing,2427.48
O00008814,U007841,2025-08-10 12:22:01.318586,Returned,896.38
O00008813,U009051,2025-09-18 01:12:40.978642,Completed,
O00008812,U002727,2024-10-21 17:14:03.564540,Processing,905.25
O00008811,U008708,2024-04-10 21:14:51.547847,Cancelled,529.79
O00008810,U000395,2025-03-27 00:20:15.696445,Cancelled,1711.71
O00008809,U003384,2024-01-16 16:01:49.716190,Completed,982.1
O00008808,U007978,2025-04-10 17:39:32.218661,Cancelled,102.94
O00008807,U006874,2025-08-15 06:55:46.591005,Completed,871.03
O00008806,U005420,2025-06-17 11:22:55.309874,Completed,570.57
O00008821,U006830,2025-04-06 04:10:48.477324,Cancelled,155.72
O00008822,U009544,2024-10-19 15:11:15.880174,Cancelled,220.89
O00008823,U001054,2024-11-25 01:33:47.006488,Processing,5.44
O00008833,U000714,2025-01-22 05:03:39.303044,Processing,27.91
O00008839,U003659,2024-05-19 00:34:18.399216,Cancelled,618.01
O00008838,U003972,2024-12-06 22:34:47.252285,Shipped,474.65
O00008837,U009107,2024-05-23 10:57:04.220797,Shipped,152.3
O00008836,U005073,2025-01-07 00:34:54.886552,Cancelled,228.65
O00008835,U000195,2024-12-27 06:37:14.974323,Shipped,97.57
O00008834,U006637,2024-09-21 08:00:19.031682,Returned,1151.47
O00008832,U006956,2024-12-09 06:58:56.004090,Processing,1989.11
O00008824,U006574,2024-05-20 22:08:38.933578,Returned,186.82
O00008831,U008855,2024-03-14 11:29:43.661285,Cancelled,1934.81
O00008830,U002641,2025-02-07 00:59:36.849974,Returned,98.15
O00008829,U009843,2025-06-08 03:51:41.569110,Returned,69.22
O00008828,U005599,2025-09-01 17:54:23.224940,Shipped,441.37
O00008827,U009762,2024-10-24 18:17:54.515980,Cancelled,250.79
O00008826,U005421,2025-09-10 01:43:02.961499,Processing,191.63
O00007125,U003114,2025-06-12 23:31:13.334868,Processing,120.35
O00007450,U000848,2025-03-04 01:26:38.516884,Processing,128.31
O00007123,U003079,2024-04-13 20:00:01.911376,Cancelled,
O00006106,U009624,2025-04-05 07:19:42.894463,Cancelled,1469.92
O00006009,U006789,2024-03-28 22:27:16.583371,Shipped,1368.99
O00006008,U007711,2025-08-04 17:48:47.178963,Processing,2435.66
O00006007,U008268,2025-07-02 13:35:30.154097,Processing,141.41
O00006006,U006058,2024-03-13 14:26:35.593564,Processing,948.82
O00006005,U004148,2024-01-10 15:22:37.641739,Completed,93.09
O00006004,U008877,2025-03-27 20:46:46.933855,Processing,1410.06
O00006003,U003488,2025-01-18 20:59:13.395952,Shipped,266.16
O00006002,U008902,2024-01-09 10:30:09.916260,Shipped,2962.65
O00006001,U009529,2025-02-04 12:30:45.252698,Shipped,624.72
O00006000,U003296,2024-11-30 12:29:14.434355,Returned,1337.98
O00005999,U006280,2025-03-15 03:37:53.091260,Processing,692.3
O00005998,U007274,2024-11-06 00:19:06.762231,Shipped,866.21
O00005997,U009487,2025-04-01 21:11:26.829611,Shipped,20.74
O00005995,U006366,2024-12-05 04:48:05.993032,Shipped,1396.27
O00005994,U003421,2024-01-05 22:29:30.288546,Returned,1238.84
O00006010,U001588,2024-09-20 07:15:59.684464,Cancelled,225.87
O00006011,U003929,2024-06-13 10:46:37.144243,Shipped,3746.19
O00006012,U008742,2024-11-21 15:27:57.662297,Completed,16.58
O00006021,U003409,2025-02-01 02:52:50.482334,Completed,1107.66
O00006027,U004180,2024-03-16 05:20:44.295289,Cancelled,599.11
O00006026,U004167,2024-12-08 21:12:28.384902,Cancelled,1826.66
O00006025,U007472,2025-06-13 19:39:49.688512,Shipped,266.54
O00006024,U008774,2025-05-09 21:48:41.017423,Returned,174.59
O00006023,U003290,2025-08-23 19:50:57.970866,Processing,42.74
O00006022,U006000,2024-05-10 21:31:07.273352,Completed,453.01
O00006020,U005549,2024-07-29 21:58:44.767935,Cancelled,1900.11
O00006013,U001293,2024-12-13 17:03:40.749326,Cancelled,538.81
O00006019,U006345,2025-10-12 06:43:06.759784,Processing,173.21
O00006018,U002728,2025-02-17 04:29:47.145238,Returned,455.4
O00006017,U009134,2024-01-11 01:54:51.030499,Returned,110.71
O00006016,U005786,2024-03-05 16:05:57.211534,Processing,158.76
O00006015,U004577,2024-01-07 14:07:44.577936,Returned,69.07
O00006014,U009557,2024-05-05 13:15:31.112053,Processing,198.21
O00005993,U002885,2025-09-18 05:06:03.807901,Returned,20.37
O00005991,U004175,2024-11-20 03:24:07.857530,Completed,152.1
O00005990,U008243,2024-06-01 12:06:44.810542,Cancelled,1253.94
O00005963,U009076,2024-07-30 21:54:19.628579,Shipped,7013.55
O00005969,U000928,2024-09-18 11:31:29.306044,Returned,101.56
O00005968,U001771,2025-08-14 14:14:05.350237,Completed,1054.57
O00005967,U007324,2024-06-24 21:47:17.234635,Cancelled,1941.1
O00005966,U007223,2025-08-29 22:08:00.308361,Returned,208.34
O00005965,U009607,2024-09-25 21:51:51.634575,Processing,83.13
O00005964,U004055,2025-02-20 20:22:52.658517,Processing,122.3
O00005962,U007704,2025-06-04 07:40:13.979550,Processing,495.12
O00005971,U002187,2024-12-16 00:44:50.628006,Returned,100.06
O00005961,U001672,2025-03-05 19:35:10.633981,Shipped,180.4
O00005960,U007673,2024-03-25 07:42:43.479695,Processing,80.28
O00005959,U005824,2024-07-27 02:40:13.013467,Nan,293.13
O00005958,U001740,2025-06-25 10:26:19.157379,Processing,624.94
O00005957,U001712,2024-01-14 13:47:26.479316,Cancelled,54.64
O00005956,U002567,2024-07-13 20:49:29.483766,Shipped,210.62
O00005970,U006680,2025-05-26 20:17:12.250204,Shipped,129.24
O00005972,U005255,2025-08-12 01:06:32.347970,Processing,498.05
O00005989,U008717,2025-03-23 21:17:50.695564,Cancelled,175.4
O00005981,U007325,2025-02-01 12:56:06.957311,Completed,285.6
O00005988,U004755,2025-07-23 16:00:47.310782,Returned,367.07
O00005987,U006901,2024-12-09 17:07:18.572306,Processing,628.43
O00005986,U007576,2025-02-20 16:02:13.960954,Cancelled,3.33
O00005985,U007525,2025-08-11 22:11:39.231391,Processing,390.28
O00005983,U006618,2025-02-03 19:31:13.930401,Processing,270.48
O00005982,U002962,2025-03-05 05:39:27.516643,Shipped,502.61
O00005980,U008550,2024-10-27 13:04:04.167793,Shipped,2605.34
O00005973,U007230,2025-04-19 06:40:49.830416,Processing,98.25
O00005979,U008256,2025-09-04 15:17:41.902678,Shipped,206.87
O00005978,U004261,2024-01-18 08:41:34.806862,Returned,297.51
O00005977,U002805,2024-07-13 06:50:19.021660,Processing,134.22
O00005976,U007452,2024-01-18 00:39:00.516718,Processing,228.48
O00005975,U001446,2025-08-02 00:44:43.382919,Returned,215.6
O00005974,U007660,2024-03-07 19:13:47.195853,Cancelled,163.14
O00006028,U004601,2024-07-11 05:07:04.341096,Returned,148.55
O00006029,U000597,2025-01-01 12:54:31.436282,Completed,9.25
O00006030,U006952,2024-12-04 09:57:11.749526,Completed,2815.22
O00006080,U008771,2025-01-30 01:00:56.959930,Completed,171.69
O00006086,U009850,2024-11-06 09:50:47.866475,Shipped,245.42
O00006085,U000836,2024-11-06 20:26:27.990484,Shipped,548.83
O00006084,U000819,2024-02-26 07:04:56.529705,Processing,42.78
O00006083,U006117,2024-11-20 15:15:14.520999,Completed,243.76
O00006082,U004948,2025-03-17 20:05:34.996590,Processing,202.73
O00006081,U002014,2024-05-02 18:53:55.988667,Returned,94.95
O00006079,U002068,2024-08-16 01:06:16.846547,Returned,105.48
O00006088,U000530,2024-11-13 21:20:31.312583,Completed,395.47
O00006078,U008141,2024-10-12 00:27:02.128788,Processing,4631.86
O00006077,U000780,2024-07-25 06:18:33.674080,Returned,508.72
O00006075,U003370,2024-05-05 04:39:27.349205,Returned,1504.96
O00006074,U001972,2024-03-08 12:02:50.489263,Completed,393.53
O00006072,U009453,2024-11-02 04:11:20.229045,Cancelled,492.22
O00006071,U003792,2024-03-25 08:26:06.342242,Shipped,322.12
O00006087,U001739,2025-06-24 08:43:28.030316,Completed,2963.85
O00006089,U000023,2024-11-18 17:52:44.607595,Processing,42.37
O00006069,U009939,2025-09-02 02:52:25.508077,Processing,541.54
O00006098,U004558,2025-02-23 22:30:58.848220,Cancelled,81.52
O00006104,U003197,2025-06-10 08:16:52.922709,Shipped,517.4
O00006103,U000301,2024-09-29 20:47:50.828629,Shipped,155.73
O00006102,U006514,2024-12-31 13:59:35.190022,Processing,172.38
O00006101,U008958,2024-07-10 08:28:09.803394,Returned,15.26
O00006100,U008273,2024-06-03 03:21:10.232711,Shipped,73.9
O00006099,U007024,2025-10-18 09:23:14.187348,Cancelled,815.47
O00006097,U009022,2024-03-13 09:15:51.025338,Returned,953.17
O00006090,U009998,2024-12-21 20:55:30.262040,Completed,729.95
O00006096,U005049,2024-08-19 04:08:08.894563,Cancelled,675.6
O00006095,U004575,2025-10-20 20:59:55.049519,Shipped,4279.03
O00006094,U002066,2024-06-19 18:28:51.436422,Processing,245.2
O00006093,U008564,2024-04-14 17:53:45.905914,Returned,1176.0
O00006092,U007036,2024-03-16 10:02:59.740490,Returned,93.18
O00006091,U005426,2024-07-11 02:35:21.460031,Completed,1940.79
O00006070,U006351,2024-11-24 04:31:32.618427,Completed,52.33
O00006068,U002529,2024-03-16 09:31:30.533757,Shipped,336.5
O00006031,U002530,2024-07-05 08:25:51.708802,Processing,346.47
O00006039,U000344,2025-02-08 21:39:57.729115,Cancelled,873.67
O00006045,U002220,2025-09-15 23:49:53.003149,Returned,26.68
O00006044,U004513,2025-03-29 15:49:16.214936,Shipped,96.63
O00006043,U009323,2025-02-16 15:13:58.335798,Processing,363.12
O00006042,U007316,2025-05-06 10:50:35.891652,Processing,224.01
O00006041,U001520,2025-08-17 11:18:33.389750,Cancelled,156.24
O00006040,U009806,2024-07-05 05:27:45.213256,Shipped,526.25
O00006038,U007005,2024-05-21 12:33:22.892702,Shipped,207.87
O00006048,U007517,2025-08-28 03:54:24.077453,Processing,572.36
O00006037,U008986,2024-06-29 22:28:20.598352,Processing,2140.87
O00006036,U001149,2025-07-01 03:59:32.297307,Shipped,195.36
O00006035,U009465,2025-11-09 04:24:39.790385,Shipped,28.37
O00006034,U001066,2024-07-30 04:39:50.976666,Cancelled,118.97
O00006033,U000429,2025-01-26 17:15:41.591651,Shipped,1001.45
O00006032,U004733,2024-03-30 23:07:31.007605,Returned,49.41
O00006046,U009414,2024-01-24 03:59:11.333813,Returned,2022.33
O00006049,U005840,2025-08-04 08:25:10.646927,Shipped,37.4
O00006067,U002534,2025-06-17 20:17:15.564744,Shipped,1038.94
O00006059,U001483,2024-10-06 06:28:40.904714,Processing,3932.55
O00006066,U003470,2025-03-10 05:47:54.718008,Processing,936.26
O00006064,U004032,2025-05-06 22:51:00.166840,Returned,140.78
O00006063,U005412,2025-03-15 12:57:35.693292,Completed,114.03
O00006062,U000916,2024-09-11 14:44:45.370813,Completed,418.78
O00006061,U001590,2024-07-21 18:04:45.380568,Completed,226.24
O00006060,U007780,2025-03-11 05:55:06.351858,Completed,1325.06
O00006058,U004926,2025-02-27 04:09:42.966940,Completed,239.05
O00006050,U003009,2025-02-15 23:16:10.241068,Shipped,56.26
O00006057,U008714,2025-08-16 19:59:15.570855,Completed,526.84
O00006056,U002429,2024-06-25 02:04:18.586105,Cancelled,91.51
O00006055,U009834,2024-06-07 17:36:31.261127,Cancelled,52.87
O00006054,U001502,2024-07-22 13:49:42.237842,Processing,1746.23
O00006053,U006189,2024-10-16 23:03:43.369719,Shipped,1774.29
O00006052,U007915,2024-08-25 11:21:43.800678,Completed,11.15
O00005955,U001337,2025-10-16 14:02:39.069848,Cancelled,1644.84
O00005954,U008939,2024-05-01 16:40:52.965137,Completed,79.09
O00005953,U009775,2024-06-26 07:06:16.218722,Shipped,137.49
O00005838,U009158,2024-09-10 02:46:29.205040,Processing,106.14
O00005844,U002203,2025-08-09 07:36:58.196767,Completed,66.46
O00005843,U004275,2025-08-28 03:58:54.206010,Processing,29.55
O00005842,U006431,2025-06-25 10:54:02.259266,Shipped,16.1
O00005841,U007639,2025-01-18 22:22:47.954465,Returned,4048.39
O00005840,U008246,2024-06-30 20:41:31.672997,Returned,501.37
O00005839,U001968,2024-03-30 09:12:16.849687,Processing,307.54
O00005837,U001060,2024-07-13 03:55:40.946178,Cancelled,1034.24
O00005846,U007576,2025-03-18 07:40:18.286904,Cancelled,2578.8
O00005836,U005920,2024-02-02 05:59:46.107720,Processing,11.83
O00005835,U006220,2025-05-30 11:31:31.880388,Completed,40.79
O00005834,U008612,2024-02-09 07:01:31.836670,Returned,927.79
O00005833,U005370,2025-06-23 01:11:57.047095,Cancelled,2234.41
O00005832,U000964,2025-11-12 22:06:00.471282,Returned,2897.95
O00005831,U000386,2024-10-30 00:07:27.546685,Shipped,
O00005845,U007671,2025-07-01 13:59:36.479642,Cancelled,1653.07
O00005847,U008335,2024-10-25 22:27:15.263494,Processing,1775.66
O00005829,U008531,2025-05-22 13:23:21.121985,Completed,290.28
O00005859,U005072,2025-03-28 15:40:11.326488,Completed,1903.68
O00005865,U007957,2025-03-08 22:59:33.132275,Shipped,802.25
O00005864,U000691,2024-04-06 18:07:23.414576,Returned,5044.77
O00005863,U001578,2024-04-12 19:43:19.970180,Returned,161.69
O00005862,U007696,2025-05-18 23:51:25.066286,Processing,138.66
O00005861,U002598,2025-02-04 03:11:39.696601,Shipped,77.63
O00005860,U003094,2024-08-05 05:30:14.149420,Cancelled,140.34
O00005857,U000018,2025-11-01 19:34:37.278179,Returned,27.08
O00005848,U008054,2024-03-02 02:53:40.724538,Completed,826.22
O00005856,U007068,2025-03-18 04:55:49.309220,Processing,593.07
O00005855,U007388,2024-03-23 07:56:10.199855,Cancelled,437.3
O00005854,U004648,2024-06-06 15:50:03.373037,Shipped,88.37
O00005853,U008926,2024-03-22 15:33:10.190037,Completed,186.48
O00005850,U006314,2025-03-15 02:23:02.589022,Shipped,2212.5
O00005849,U000482,2024-08-07 01:39:13.865396,Completed,3295.55
O00005830,U003902,2025-02-18 00:38:23.784025,Cancelled,3249.06
O00005828,U003140,2024-09-22 09:33:04.509766,Cancelled,150.44
O00005868,U008341,2025-04-28 03:10:00.476599,Cancelled,65.06
O00005802,U005695,2024-06-24 14:15:48.277904,Processing,292.19
O00005808,U004878,2025-07-17 22:21:15.201879,Completed,580.18
O00005807,U009891,2024-03-06 02:37:30.168515,Cancelled,482.81
O00005806,U004646,2024-04-02 12:11:08.027237,Processing,4314.32
O00005805,U008226,2024-03-09 04:15:54.912094,Completed,797.21
O00005804,U006522,2024-01-04 18:23:09.959043,Processing,
O00005803,U008573,2024-08-08 14:58:48.064709,Processing,431.47
O00005801,U005353,2025-02-11 23:44:37.593186,Returned,416.78
O00005810,U004061,2024-06-08 13:58:53.568351,Processing,301.63
O00005800,U006866,2024-01-30 23:52:29.882175,Processing,1390.58
O00005799,U001543,2025-09-04 16:43:05.678874,Processing,953.66
O00005798,U000876,2024-08-05 00:11:52.893759,Shipped,381.77
O00005797,U005415,2024-05-12 18:26:23.674097,Cancelled,84.86
O00005796,U007616,2024-12-03 02:03:45.357735,Returned,129.49
O00005795,U009711,2024-05-11 00:56:33.978266,Returned,31.98
O00005809,U007123,2024-05-19 17:44:47.181907,Shipped,61.99
O00005811,U007617,2025-02-22 14:08:46.532300,Shipped,79.42
O00005827,U008015,2025-09-22 23:19:43.056037,Processing,181.43
O00005820,U006934,2025-04-13 21:05:20.519580,Cancelled,98.47
